fecha,año,trimestre,pib_pm,demanda_nacional,consumo_privado_nacional,consumo_privado_interior,consumo_publico,fbcf,variacion_existencias,exportacion_bienes_servicios,exportacion_bienes,exportacion_servicios,importacion_bienes_servicios,importacion_bienes,importacion_servicios,tasa_inversion,apertura_comercial,saldo_comercial_pct_pib,consumo_publico_pct_pib,pib_index_base
2009-04-01,2009,2,347970.29004435067,346131.70545495185,191091.75395999145,196858.51338592288,73813.5013396069,77443.52732380458,3108.9025628088248,80459.41763780806,52753.2347573663,27706.18288044176,78620.83304840923,63583.42811141344,15037.4049369958,22.25578721503321,45.71661869924058,0.5283740141046215,21.212587238467677,252.79728972895623
2009-07-01,2009,3,339364.5530360983,338484.74832691986,191800.02189502853,201425.96781344403,65352.10142130514,77360.52734864634,3324.5717771610293,84313.3203158707,51931.83548867463,32381.48482719607,83433.51560669225,66538.15083751325,16895.364769179003,22.795700569357187,49.42968687266512,0.2592506204043263,19.25719726372059,246.54529910202916
2009-10-01,2009,4,356858.5902647323,365161.2496345926,198345.84669935625,200207.3379128356,79401.92047839219,81724.3158949347,5101.864807313843,79574.28077593658,55920.06423812287,23654.216537813703,87876.94014579692,71366.10038398945,16510.83976180746,22.90103646778077,46.923690641021516,-2.326596471644717,22.250247757659018,259.2545599910909
2010-01-01,2010,1,332288.2021953059,339506.0741834785,204792.17416272903,205925.95209568864,65507.169459888464,73300.928652104,-4731.787495719181,79309.18041928452,57552.72745404487,21756.452965239645,86527.05240745707,71652.96571553459,14874.086691922475,22.05944362990673,49.907349021458664,-2.1721722108960626,19.713961864160897,241.40439378653355
2010-04-01,2010,2,348748.7874828347,351870.95963150763,196953.3231110191,202457.43708600776,74692.15981699161,76229.75659293422,3353.2560571960976,90065.58819280771,61385.789699833294,28679.798492974423,93187.76034148064,77874.00748050293,15313.75286097771,21.858070717073453,52.54594570979204,-0.8952496068037497,21.41718121978214,253.3628611243895
2010-07-01,2010,3,339845.14909050404,337825.1940572298,196809.83131498384,207181.17533986177,64974.789175307495,73293.84854089847,2040.6459939223637,94243.44619713566,59908.09018659532,34335.35601054035,92223.49116386144,75599.59746812508,16623.893695736366,21.56683675993257,54.8682062580623,0.5943751260478602,19.118939713923673,246.89444781812418
2010-10-01,2010,4,356836.7759757379,362758.2722350702,202775.07829160555,204733.25847337788,76929.95751060091,78528.98993382395,3875.750016288213,92254.018233155,66716.45517560173,25537.56305755328,98175.51449248727,81786.70122780294,16388.813264684344,22.006977761497122,53.36600528488968,-1.6594411389186203,21.55886463782857,259.2387121061049
2011-01-01,2011,1,333278.7072549535,339272.00130673696,207269.4753722818,208998.3348590792,65627.4035158912,68157.84844723482,-2474.0133160475693,94971.8434698406,71305.19353670125,23666.649933139342,100965.13752162404,86072.32123031022,14892.816291313828,20.45070595977049,58.7907288183207,-1.7982829149654167,19.691448054521878,242.12398681417343
2011-04-01,2011,2,347409.594647544,342780.1563350303,196570.34040583152,203654.68777143216,73325.02513292525,70093.67972816435,2090.79592738357,102917.1458891278,70923.40092750225,31993.74496162553,98287.70757661403,83461.83305755797,14825.874519056068,20.176092084985793,57.91574457518058,1.3325591416697782,21.106217635501796,252.38994956017874
2011-07-01,2011,3,338310.650199061,331325.32485302904,197399.6873287529,209533.80227859545,64487.71370177338,67248.35788813718,1409.5249583408986,106081.67902401168,67581.91950350883,38499.759520502834,99096.3536779797,81880.94019047171,17215.41348750799,19.87769461250139,60.647819565025586,2.0647666107826748,19.061685957515376,245.7796481586491
2011-10-01,2011,4,349903.9222547362,351850.2562856059,200077.01622179925,202779.6910654512,76952.89476965369,70282.30041745942,3747.266961137046,98422.5151770124,70154.75559236966,28267.759584642736,100368.84920788209,83754.8602916904,16613.988916191684,20.08617107363909,56.813128330745286,-0.5562481318665281,21.992578498057146,254.20205615903208
2012-01-01,2012,1,326376.18902958435,328170.14409140893,206322.861808944,208149.01276204328,63454.23819542153,61743.99245091106,-4217.6617569817645,96894.17870894472,72537.34304183142,24356.83566711332,98688.13377076936,84686.78457324088,14001.349197528472,18.918044430414707,59.92542319378131,-0.5496586828710198,19.442055005326914,237.10936933215896
2012-04-01,2012,2,336433.9396490199,328485.4863398732,195167.49320578837,202292.1536643481,70036.41973233604,63551.92028150796,-1156.6255657622546,104835.92917454791,72074.22309957759,32761.706074970323,96887.47586540112,82008.19570959739,14879.280155803735,18.889865971253563,59.95929104251319,2.3625598884104573,20.817287282430712,244.41623480345817
2012-07-01,2012,3,328758.7184056809,314418.2996413035,193201.00437462892,206311.61693562943,61322.37444779708,59692.10614037935,-716.9563475569282,110760.0670982541,71137.57143651338,39622.49566174072,96419.6483338767,79967.11492399374,16452.53340988295,18.156813127225004,63.018774509418684,4.361988887753738,18.652699081314292,238.8402555204599
2012-10-01,2012,4,338113.2990533157,331396.23155274475,197509.16977960023,200191.38991318693,68237.93244435995,63788.46707962663,1026.3075129468284,103738.9586590369,75408.00849802713,28330.95016100977,97021.89115846597,80420.53534118514,16601.355817280804,18.86600357283435,59.37679777152029,1.9866321494534729,20.181972325672934,245.63627432416757
2013-01-01,2013,1,316698.82507448696,309167.1622480291,197148.5201490108,198929.61349413852,60135.839824744246,56082.09690662189,-4965.356286166249,99216.47509428982,75648.5883145668,23567.886779723016,91684.81226783192,78600.47922061369,13084.33304721824,17.708337532806283,60.27849560768724,2.3781783291069907,18.988336887767236,230.07885135530094
2013-04-01,2013,2,332058.47046433465,315086.2788323865,189647.2336234653,196771.42635772843,67370.24963887187,58084.08353729026,-691.7805176510925,112175.45963016334,79721.65317225555,32453.80645790779,95203.26799821516,81331.98572163121,13871.282276583968,17.49212524410784,62.452473306399924,5.111205748859556,20.28867071051208,241.23749574777608
2013-07-01,2013,3,325633.139810716,307277.9120581984,190889.72630358103,203782.4877950571,59709.295393060274,56338.45337078397,-303.0405031503178,113311.35749709969,73409.30520356656,39902.052293533125,94956.12974458213,79423.6920405584,15532.437704023736,17.30120386504039,63.957706320291464,5.636781245049901,18.336369396483445,236.56955074982767
2013-10-01,2013,4,336312.2568182237,328742.61753028125,195627.8653477617,198304.96391985827,71533.8543395324,60145.05732617147,871.1698441264368,104703.1692368486,75835.01698600774,28868.152250840863,97133.5299489062,81395.2426188848,15738.287330021396,17.883694723228537,60.01467240453483,2.2507771080236822,21.270070563677475,244.32783332002143
2014-01-01,2014,1,319218.37545332895,314790.31168163934,199146.47636865816,201071.4434328964,60836.63351722784,58158.30724977609,-3890.8636607393632,101836.51341367765,76661.0139283611,25175.49948531653,97408.44964198806,83344.03911815834,14064.41052382973,18.21897225282981,62.41650806370831,1.3871581688871129,19.057998597615946,231.90928207116932
2014-04-01,2014,2,335058.27604931674,322937.1233962458,194392.9058872069,201738.36269244863,67289.95023654787,61325.75590319901,-587.2280379581495,111880.98364063085,78251.96580599705,33629.01783463376,99759.8309875599,84306.79751042207,15453.033477137826,18.303011830148783,63.16537443087651,3.6176252071704855,20.083058693540092,243.4168275565366
2014-07-01,2014,3,331611.61838821706,315295.3890878302,196289.96642531303,209314.2455078709,60268.80736584762,58053.917058250925,118.95499608808848,118078.3494864828,75656.6705011122,42421.6789853706,101762.12018609596,84046.87669258617,17715.243493509788,17.506599238114546,66.29456191586507,4.920282763218948,18.17451621833438,240.91286172876863
2014-10-01,2014,4,344743.4795145215,337092.4280278843,199665.4190942132,202403.5828051923,70770.31412589739,62353.13769033169,3737.5679704798736,110329.64114769203,79345.55960250656,30984.081545185472,102678.58966105488,85465.6359416177,17212.95371943715,18.086821476113,61.78745747670463,2.2193462505546444,20.528398165951785,250.45304086706142
2015-01-01,2015,1,330398.5394111745,324830.3038158558,203050.15053969948,204868.01194315855,62267.1671616516,59574.133519806805,-675.1692668768867,106604.13162275191,79690.35595990665,26913.77566284525,101035.89602743328,85355.40828028687,15680.487747146411,18.03099179130086,62.84532250664137,1.6853087804934497,18.846078215909223,240.03157074963232
2015-04-01,2015,2,349101.22458939906,336295.43062107754,199026.9303004668,206278.4193102261,69595.98778931712,65399.43007171272,1634.8904043742114,118315.97609945158,82667.4832308223,35648.492868629284,105510.18213113007,88462.06368427303,17048.118446857057,18.733658167092738,64.11497367098565,3.668218002782215,19.935761574933903,253.6189035161926
2015-07-01,2015,3,346061.88060561474,329732.279547058,202310.40554546608,215336.2333393176,61629.66284553638,61717.21412456988,3375.874318026958,122504.8396688135,78328.78180236691,44176.05786644659,106175.23861025673,87086.4847433354,19088.75386692131,17.83415556101227,66.08068992715286,4.7186939601610165,17.808856247814212,251.41084741589518
2015-10-01,2015,4,359105.1211828799,351966.4343005305,203724.7125388115,206384.1985770616,73024.73843014674,66660.15645826614,7890.06114291865,113774.4796306656,81349.2075489239,32425.272081741707,106635.7927483162,87496.58553287525,19139.20721544095,18.562853194265198,61.377646649247986,1.987910074586186,20.335198281106592,260.8866445214329
2016-01-01,2016,1,342327.54700840253,335023.0175126396,208613.6865218369,210876.6483942793,63094.89971929864,62946.84355618341,-322.9155971392677,108714.06680606428,79785.67941807416,28928.38738799013,101409.53731030133,84532.41106139802,16877.126248903307,18.387898989221092,61.38086343113021,2.1337837283610894,18.431148842879992,248.69788760487594
2016-04-01,2016,2,360209.4695632165,342305.33594141057,203346.1405739808,212059.92498923748,70709.03344848564,65987.74661985566,1619.813306574257,124056.40596312608,86274.70419812448,37781.701765001584,106152.27234132016,88559.93376913652,17592.338572183635,18.31927036784214,63.90966861132027,4.9704783284892935,19.629976284139932,261.68894369884276
2016-07-01,2016,3,355959.0916919829,334353.90888647904,206856.68889445515,221075.27641662123,62433.18891815729,62239.78231372102,2135.1576794388684,125938.43961057394,79294.14614199249,46644.29346858145,104333.25680507014,83871.8627264643,20461.394078605837,17.485094148846212,64.69049443886712,6.0695690346909625,17.539428090287895,258.6010823586265
2016-10-01,2016,4,366535.95421982976,356750.3564206931,209356.43344642015,213405.68951766152,72498.34161080552,68025.74852995094,6247.352082694664,119836.93810589924,84543.40676302576,35293.53134287348,110051.34030676264,90363.66440702778,19687.675899734848,18.55909297486067,62.71916186284593,2.6697511353191024,19.779326086882236,266.28507796794895
2017-01-01,2017,1,350224.31962434005,344669.7744904775,216600.8519236466,219733.3789620101,63593.69423124911,65817.02133033647,-1994.4551918283785,120121.28271036476,90315.11817271268,29806.164537652094,114566.73757650224,97151.09447963515,17415.643096867094,18.792818671454217,67.01077199281866,1.585996409335727,18.15798922800718,254.43482196976214
2017-04-01,2017,2,371656.1768647111,352729.33487101673,211112.39203573167,221621.58849175976,70312.24562987284,70416.38403792564,217.05957341127765,131550.6482833852,89737.19543075954,41813.45285262566,112623.80628969084,94031.9637532266,18591.84253646423,18.946647041348204,65.69901693358901,5.092567585815759,18.918626947902883,270.0048737219769
2017-07-01,2017,3,366374.7329902313,347055.6715437376,212693.24497497836,229229.65261679355,63198.39760216016,68580.13614796911,1857.2125256884808,132811.5844801646,82699.76211866007,50111.82236150452,113492.52303367092,91676.92232292524,21815.60071074567,18.718576903008668,67.22737277857061,5.273033238077798,17.24966050097271,266.1679521929753
2017-10-01,2017,4,378046.7409952452,368470.4779776611,215382.5009704009,219133.17309046385,73243.7677798647,72387.3540140645,6767.275298011391,127370.84790725714,90401.70244706524,36969.14546019189,117794.58488967307,96873.62003941106,20920.964850262026,19.147725972586795,64.85056111091133,2.533089689484852,19.37426244888219,274.6475611532291
2018-01-01,2018,1,359194.0825801848,354755.31563970307,222065.3111934453,225667.60831227712,64230.17748059423,69435.7084242551,-1715.2610330857706,121313.0190744116,90069.87543837907,31243.143636032542,116874.25213392984,97741.24971044555,19133.00242348431,19.33097224917524,66.31157993956363,1.2357572565218604,17.88174710986665,260.9512741773909
2018-04-01,2018,2,380942.5878592388,365768.2358691564,215031.7918829992,225747.47649226047,71430.45594742993,76710.16305178472,1851.6802224105445,136860.62461018324,94451.81447950265,42408.81013068061,121686.27262010083,101832.49030238618,19853.782317714664,20.13693545866542,67.87030525602958,3.9833697973641744,18.750976715111737,276.7513678851037
2018-07-01,2018,3,373646.0490389101,358541.846495035,216870.32144380544,232150.61895697832,65213.83696324879,72201.43521304056,3465.698863837742,136165.1227843248,85513.46555165191,50651.6572326729,121060.92024044962,96542.5057918505,24518.41444859912,19.323484190119665,68.84216859415737,4.042382512200014,17.45337255164116,271.45049798053196
2018-10-01,2018,4,387643.3239114107,381140.5856561413,218555.02966216728,222953.29421085716,76045.63984059393,77016.6535357365,8741.566058032007,129396.43003408816,91360.78540461004,38035.64462947809,122893.69177881884,100283.11879205224,22610.572986766598,19.867916918733613,65.08305605968945,1.6775055454728807,19.6174253881831,281.6193924309989
2019-01-01,2019,1,369238.199268999,365588.4568601119,223930.14778396743,227348.1799760996,66645.49784666229,76501.15092863867,-2281.548748048022,123087.16429622426,90172.05371718436,32915.11057903992,119437.42188733711,98930.4547145272,20506.96717280992,20.718644788131936,65.6824203627091,0.9884520117671309,18.049459123840386,268.24823472057403
2019-04-01,2019,2,387942.2478402857,370353.1204932876,215531.2021492135,225692.3442157283,74362.86069292994,79285.96087964957,388.1839472791576,137878.54353830454,93940.51524155612,43938.028296748416,120289.41619130647,98498.62486149442,21790.79132981208,20.437568045512613,66.54803934525269,4.5339551041214365,19.168538901580227,281.83655797994595
2019-07-01,2019,3,380361.44156650006,364992.9782193911,219990.3040760796,233958.49123520672,66410.62957851621,75763.09152540703,2012.7426687921875,138881.71376956743,85473.6487937394,53408.06497582803,123513.25042245848,96391.85166334709,27121.398759111413,19.918709744442136,68.9856897984625,4.04048929981301,17.459874298774153,276.329170324152
2019-10-01,2019,4,393330.0363736129,384192.00989020703,219903.7780264243,223066.57059189296,78336.60489713894,79291.34205146579,5912.628202899353,131122.8543224941,91009.44636806514,40113.40795442896,121984.82783908826,97599.9018318548,24384.92600723345,20.158984750442304,64.34995010682648,2.323246545739488,19.91625293084133,285.75073794825374
2020-01-01,2020,1,353954.9038906313,350131.47663790506,210276.32625666604,211440.03095377088,68461.38030812707,74071.75159364604,-3450.944368506459,116213.44261223286,86406.29102436066,29807.15158787219,112390.01535950664,92806.6668584372,19583.348501069457,20.926889493395326,64.58547556735526,1.0802018027436695,19.341836927701106,257.1450579255494
2020-04-01,2020,2,303861.797697871,298996.8371298463,161864.4807073026,158022.64412299177,76457.12738130553,61834.52853750757,-1954.6608970364496,83211.67382266761,66691.05345431207,16520.620368355543,78346.71325464286,65877.6156580731,12469.097596569758,20.34955660961023,53.16837730221934,1.6010438314006046,25.161809730793028,220.75286628752022
2020-07-01,2020,3,346828.7892030706,340851.0046190042,200916.11313248155,201027.2879530722,69011.46445631425,70544.69961940507,-411.713346582954,104795.09627060128,79857.728821191,24937.367449410256,98817.3116865348,82618.77381607966,16198.537870455151,20.33992039170101,58.706893515093874,1.7235548980238915,19.897847757934407,251.96799962242977
2020-10-01,2020,4,358747.5713523327,352760.081421496,192313.85827783096,188846.1679533143,82306.33572846999,74612.87977414545,2765.373296766461,111394.3614099015,88484.8274185428,22909.5339913587,105406.8714790648,88706.67418237605,16700.197296688748,20.79815606636309,60.4328085265396,1.6689980390017123,22.942687923491302,260.62688778158633
2021-01-01,2021,1,341532.3480049071,339578.823866493,195382.3758680707,191668.28304295093,71510.9682766204,70383.19759303289,1682.6674173824338,108594.3694366256,89823.75897291927,18770.61046370632,106640.84529821153,91022.24003943097,15618.60525878054,20.60806187296251,63.020447694677706,0.5719880268518519,20.938270911776986,248.12018267250028
2021-04-01,2021,2,362779.8063336232,358182.6540391036,202227.36863150756,200242.96080707785,80056.71518294115,74321.22041549283,641.3530356833065,119716.4722751214,95261.0420380976,24455.430237023797,115119.31998060177,97116.46927048032,18002.85071012145,20.48659245028231,64.73232196385294,1.2672018161595122,22.06757757330037,263.55627027194384
2021-07-01,2021,3,365939.4697551417,358797.0723232989,209036.62663891437,214915.16755388168,71011.8212978445,72031.48310599283,5835.657941727449,127890.12933204412,91310.95315842368,36579.17617362044,120747.73190020132,99467.05642990924,21280.675470292077,19.683988489733206,67.94507884011928,1.9517975026366878,19.405346284553588,265.8517373628664
2021-10-01,2021,4,384259.041482904,383443.0910001252,210148.90273176745,212612.7308329132,82740.80252221879,77093.05575400653,12595.308361438389,134564.4994787867,97817.05682709896,36747.44265168773,133748.548996008,111382.37625198056,22366.172744027448,20.06278250642971,69.82608592353245,0.21234386044107958,21.532558401986226,279.1607416493624
2022-01-01,2022,1,367509.757714466,371316.96064635576,216833.96794557388,219550.613652094,72581.11300243915,75859.66516577432,5260.132484511531,135983.65604498505,103570.82746972489,32412.828575260177,139790.8589768748,120297.29191687664,19493.567059998157,20.641537693459806,75.03869196205692,-1.0359460808786791,19.74943834248627,266.99253745864644
2022-04-01,2022,2,389652.2835884797,384562.94763956894,218234.7100227763,227562.140676474,79680.48193500377,81636.52564490541,4049.055758285981,160278.99132876346,114333.47157112586,45945.5197576376,155189.65537985272,131581.29449228983,23608.36088756288,20.951122085845014,80.96158036168204,1.3061224489795877,20.449124845667804,283.07888358891665
2022-07-01,2022,3,388677.4575490467,382146.64658691775,223510.5924082805,236623.28949647583,72269.08696413581,79682.93076056028,5812.353656076194,162093.27527537776,107963.81653452056,54129.4587408572,155562.46431324878,129679.84123706025,25882.62307618854,20.50104250013141,81.72733803285773,1.6802649176804554,18.593588478183424,282.37068122861035
2022-10-01,2022,4,401328.7226209456,395728.58951466,214422.5114491413,217868.57975127932,85394.13852682762,79908.29385128256,15039.269024207524,155475.8042569156,111948.239063454,43527.5651934616,149875.67115063002,124202.13576132825,25673.535389301796,19.910933194471564,76.08512877259214,1.3953980342381096,21.277853717806853,291.56171165080826
2023-01-01,2023,1,383026.1933064602,370216.2116831432,220189.30299703224,225104.88610651696,72416.40047969832,77495.44205180429,-695.7738507627683,149164.45021885945,111256.06689082492,37908.383328034535,136354.46859554245,116811.50385070198,19542.96474484048,20.23241318898522,74.5429226000629,3.3444139975742337,18.906383361034994,278.26508852445755
2023-04-01,2023,2,397287.2847364855,379959.5968340948,217456.4097702228,227909.00346007705,80244.99270468952,82569.78643057567,-1160.8124964783576,151728.43885952648,103837.26560854811,47891.173250978354,134400.7509571357,112848.08581551524,21552.665141620462,20.78339519104995,72.0207267661353,4.3615007497367975,20.19822828156073,288.62564333397233
2023-07-01,2023,3,395013.4859570951,375534.5572449108,221590.97677047455,237382.88359884208,72995.76823182133,80339.89701459638,-238.2514865520565,151084.5626358115,93808.05055484404,57276.512080967485,131605.63392362723,106673.63082865508,24932.003094972155,20.338520043166984,71.56469503173962,4.931205997939019,18.479310410113406,286.97374894739795
2023-10-01,2023,4,409914.3495815313,398623.54126861104,219621.7594959044,225498.1590884913,85229.02909896952,84003.61384812689,8803.722922156832,147746.9598253907,100355.60467636172,47391.35514902897,136456.15151247042,110000.44102513244,26455.71048733798,20.492967356201007,69.33231579426169,2.754431096263574,20.791911575180805,297.799092508764
2024-01-01,2024,1,393743.485319708,379953.91064925096,226392.31484631385,233323.0641080773,73941.89045457236,78991.15341501487,-312.71240465168194,143156.61172549348,100654.8264346012,42501.785290892265,129367.03705503648,107283.2870385347,22083.75001650178,20.061577234954477,69.21350039842535,3.5021721462287254,18.779203519909352,286.05110489337665
2024-04-01,2024,2,412578.7604732261,391424.695679624,225081.63330786143,237632.06549268955,80971.55776949706,83849.71075375311,640.1604102790151,158062.0788301276,104957.53603136392,53104.54279876369,136908.01403652554,111557.45628051658,25350.55775600896,20.323322184006237,71.4942505834095,5.1272791573997765,19.625721323274863,299.7347630858667
2024-07-01,2024,3,409167.551031742,387161.8855296886,227568.65836458225,244551.0997459952,75121.07129670918,81891.00744111772,1685.4785065950416,156987.17018846836,95123.67428784602,61863.49590062232,134981.504686415,105878.97832962214,29102.526356792838,20.014052246964436,71.35675205393629,5.3781550972369825,18.359488944635668,297.2565500712007
2024-10-01,2024,4,424525.1513319965,413096.70276371087,229099.58871472013,235786.77960175037,86434.13630751566,87934.18953560646,8595.799298293,149672.42599316192,98176.31490534812,51496.11108781377,138243.97742487633,108983.35608392024,29260.621340956084,20.713540589928026,67.82081167974793,2.6920545302033383,20.36019209611459,308.41370872445844
2025-01-01,2025,1,404753.9068413166,393921.24345228274,234842.31201207967,241905.00867332876,75112.78853175587,82249.92597502498,813.7499185210386,149310.87320773056,101461.7661566495,47849.10705108107,138478.20981869675,114155.4490961857,24322.760722511044,20.320971480399074,71.10223722664516,2.6763579562632236,18.557643857704324,294.0500772167933
2025-04-01,2025,2,423911.62445403176,403022.1569333561,232474.09622093453,245138.4173052404,82036.06771524277,86843.92127774445,714.3153969709726,160537.62670606255,102983.6422387576,57553.98446730496,139648.15918538687,112343.87892024398,27304.2802651429,20.486326929485195,70.81329422802867,4.927788320874626,19.35216280537233,307.9679869592308
2025-07-01,2025,3,420217.8518004184,400312.1479375143,234482.39251630844,252000.38031761543,76206.17231658057,86888.85634375097,1722.9484719931115,158257.053911105,93060.40128031648,65196.65263078852,138351.35004820095,108242.1193736984,30109.23067450257,20.677097836628477,70.58443678403732,4.736996245546994,18.134920253881678,305.2844943093572
2025-10-01,2025,4,437461.0247056178,424535.15054239816,235617.55716272732,241791.13798677712,90186.90791421304,91488.0400790804,5789.067139506876,150099.18913559063,95427.36335733929,54671.82577825137,137173.31497237098,107194.8414961658,29978.47347620518,20.913415118671605,65.66813679030649,2.954748750912816,20.615986984189696,317.81150452108136
