Sexo;Grupo de edad (4);Sector económico ( 5);Periodo;Total
ambos sexos;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TII;61,81
ambos sexos;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TI;62,04
ambos sexos;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TIV;60,52
ambos sexos;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TIII;60,35
ambos sexos;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TII;61,12
ambos sexos;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TI;59,69
ambos sexos;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TIV;58,34
ambos sexos;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TIII;58,06
ambos sexos;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TII;59,56
ambos sexos;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TI;59,25
ambos sexos;de 55 y más;Total;2001TIV;5,91
ambos sexos;de 55 y más;Total;2001TIII;5,96
ambos sexos;de 55 y más;Total;2001TII;5,84
ambos sexos;de 55 y más;Total;2001TI;5,52
ambos sexos;de 55 y más;Total;2000TIV;6,18
ambos sexos;de 55 y más;Total;2000TIII;5,98
ambos sexos;de 55 y más;Total;2000TII;6,57
ambos sexos;de 55 y más;Total;2000TI;6,24
ambos sexos;de 55 y más;Total;1999TIV;5,98
ambos sexos;de 55 y más;Total;1999TIII;5,79
ambos sexos;de 55 y más;Total;1999TII;5,59
ambos sexos;de 55 y más;Total;1999TI;5,21
ambos sexos;de 55 y más;Total;1998TIV;5,39
ambos sexos;de 55 y más;Total;1998TIII;5,05
ambos sexos;de 55 y más;Total;1998TII;5,10
ambos sexos;de 55 y más;Total;1998TI;5,01
ambos sexos;de 55 y más;Total;1997TIV;5,12
ambos sexos;de 55 y más;Total;1997TIII;5,26
ambos sexos;de 55 y más;Total;1997TII;5,14
ambos sexos;de 55 y más;Total;1997TI;5,03
ambos sexos;de 55 y más;Total;1996TIV;4,99
ambos sexos;de 55 y más;Total;1996TIII;5,10
ambos sexos;de 55 y más;Total;1996TII;4,87
ambos sexos;de 55 y más;Total;1996TI;4,64
ambos sexos;de 55 y más;agricultura;2001TIV;11,93
ambos sexos;de 55 y más;agricultura;2001TIII;11,02
ambos sexos;de 55 y más;agricultura;2001TII;10,14
ambos sexos;de 55 y más;agricultura;2001TI;10,72
ambos sexos;de 55 y más;agricultura;2000TIV;10,99
ambos sexos;de 55 y más;agricultura;2000TIII;11,15
ambos sexos;de 55 y más;agricultura;2000TII;11,11
ambos sexos;de 55 y más;agricultura;2000TI;10,71
ambos sexos;de 55 y más;agricultura;1999TIV;10,62
ambos sexos;de 55 y más;agricultura;1999TIII;9,54
ambos sexos;de 55 y más;agricultura;1999TII;10,95
ambos sexos;de 55 y más;agricultura;1999TI;8,68
ambos sexos;de 55 y más;agricultura;1998TIV;9,22
ambos sexos;de 55 y más;agricultura;1998TIII;7,94
ambos sexos;de 55 y más;agricultura;1998TII;8,63
ambos sexos;de 55 y más;agricultura;1998TI;10,00
ambos sexos;de 55 y más;agricultura;1997TIV;9,07
ambos sexos;de 55 y más;agricultura;1997TIII;10,00
ambos sexos;de 55 y más;agricultura;1997TII;9,30
ambos sexos;de 55 y más;agricultura;1997TI;9,40
ambos sexos;de 55 y más;agricultura;1996TIV;9,53
ambos sexos;de 55 y más;agricultura;1996TIII;9,71
ambos sexos;de 55 y más;agricultura;1996TII;10,71
ambos sexos;de 55 y más;agricultura;1996TI;9,72
ambos sexos;de 55 y más;industria;2001TIV;5,74
ambos sexos;de 55 y más;industria;2001TIII;5,26
ambos sexos;de 55 y más;industria;2001TII;5,39
ambos sexos;de 55 y más;industria;2001TI;5,99
ambos sexos;de 55 y más;industria;2000TIV;6,40
ambos sexos;de 55 y más;industria;2000TIII;5,58
ambos sexos;de 55 y más;industria;2000TII;7,99
ambos sexos;de 55 y más;industria;2000TI;7,65
ambos sexos;de 55 y más;industria;1999TIV;7,03
ambos sexos;de 55 y más;industria;1999TIII;6,05
ambos sexos;de 55 y más;industria;1999TII;6,23
ambos sexos;de 55 y más;industria;1999TI;5,66
ambos sexos;de 55 y más;industria;1998TIV;5,68
ambos sexos;de 55 y más;industria;1998TIII;6,31
ambos sexos;de 55 y más;industria;1998TII;6,83
ambos sexos;de 55 y más;industria;1998TI;5,06
ambos sexos;de 55 y más;industria;1997TIV;5,61
ambos sexos;de 55 y más;industria;1997TIII;6,37
ambos sexos;de 55 y más;industria;1997TII;5,67
ambos sexos;de 55 y más;industria;1997TI;5,42
ambos sexos;de 55 y más;industria;1996TIV;5,96
ambos sexos;de 55 y más;industria;1996TIII;5,35
ambos sexos;de 55 y más;industria;1996TII;4,78
ambos sexos;de 55 y más;industria;1996TI;5,49
ambos sexos;de 55 y más;construcción;2001TIV;5,09
ambos sexos;de 55 y más;construcción;2001TIII;5,74
ambos sexos;de 55 y más;construcción;2001TII;5,83
ambos sexos;de 55 y más;construcción;2001TI;6,75
ambos sexos;de 55 y más;construcción;2000TIV;8,48
ambos sexos;de 55 y más;construcción;2000TIII;9,34
ambos sexos;de 55 y más;construcción;2000TII;7,77
ambos sexos;de 55 y más;construcción;2000TI;7,89
ambos sexos;de 55 y más;construcción;1999TIV;7,27
ambos sexos;de 55 y más;construcción;1999TIII;7,29
ambos sexos;de 55 y más;construcción;1999TII;7,41
ambos sexos;de 55 y más;construcción;1999TI;7,28
ambos sexos;de 55 y más;construcción;1998TIV;9,31
ambos sexos;de 55 y más;construcción;1998TIII;7,32
ambos sexos;de 55 y más;construcción;1998TII;6,99
ambos sexos;de 55 y más;construcción;1998TI;6,95
ambos sexos;de 55 y más;construcción;1997TIV;6,48
ambos sexos;de 55 y más;construcción;1997TIII;7,91
ambos sexos;de 55 y más;construcción;1997TII;7,22
ambos sexos;de 55 y más;construcción;1997TI;7,57
ambos sexos;de 55 y más;construcción;1996TIV;7,20
ambos sexos;de 55 y más;construcción;1996TIII;6,78
ambos sexos;de 55 y más;construcción;1996TII;6,80
ambos sexos;de 55 y más;construcción;1996TI;6,41
ambos sexos;de 55 y más;servicios;2001TIV;3,77
ambos sexos;de 55 y más;servicios;2001TIII;4,41
ambos sexos;de 55 y más;servicios;2001TII;4,45
ambos sexos;de 55 y más;servicios;2001TI;3,63
ambos sexos;de 55 y más;servicios;2000TIV;4,27
ambos sexos;de 55 y más;servicios;2000TIII;3,83
ambos sexos;de 55 y más;servicios;2000TII;4,18
ambos sexos;de 55 y más;servicios;2000TI;3,91
ambos sexos;de 55 y más;servicios;1999TIV;3,90
ambos sexos;de 55 y más;servicios;1999TIII;4,02
ambos sexos;de 55 y más;servicios;1999TII;4,02
ambos sexos;de 55 y más;servicios;1999TI;3,61
ambos sexos;de 55 y más;servicios;1998TIV;3,84
ambos sexos;de 55 y más;servicios;1998TIII;3,67
ambos sexos;de 55 y más;servicios;1998TII;3,73
ambos sexos;de 55 y más;servicios;1998TI;3,63
ambos sexos;de 55 y más;servicios;1997TIV;3,86
ambos sexos;de 55 y más;servicios;1997TIII;3,66
ambos sexos;de 55 y más;servicios;1997TII;3,66
ambos sexos;de 55 y más;servicios;1997TI;3,37
ambos sexos;de 55 y más;servicios;1996TIV;3,54
ambos sexos;de 55 y más;servicios;1996TIII;3,77
ambos sexos;de 55 y más;servicios;1996TII;3,17
ambos sexos;de 55 y más;servicios;1996TI;3,12
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TIV;7,36
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TIII;6,75
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TII;6,52
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TI;6,04
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TIV;6,56
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TIII;6,05
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TII;7,13
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TI;6,83
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TIV;6,33
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TIII;6,14
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TII;5,42
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TI;5,42
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TIV;5,19
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TIII;4,88
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TII;4,80
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TI;4,88
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TIV;4,89
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TIII;4,76
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TII;4,89
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TI;4,96
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TIV;4,64
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TIII;4,88
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TII;4,73
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TI;4,39
varones;de 16 a 19;Total;2001TIV;8,92
varones;de 16 a 19;Total;2001TIII;10,05
varones;de 16 a 19;Total;2001TII;9,36
varones;de 16 a 19;Total;2001TI;8,66
varones;de 16 a 19;Total;2000TIV;8,55
varones;de 16 a 19;Total;2000TIII;9,85
varones;de 16 a 19;Total;2000TII;8,87
varones;de 16 a 19;Total;2000TI;8,84
varones;de 16 a 19;Total;1999TIV;9,21
varones;de 16 a 19;Total;1999TIII;9,20
varones;de 16 a 19;Total;1999TII;8,98
varones;de 16 a 19;Total;1999TI;8,94
varones;de 16 a 19;Total;1998TIV;9,12
varones;de 16 a 19;Total;1998TIII;9,33
varones;de 16 a 19;Total;1998TII;8,77
varones;de 16 a 19;Total;1998TI;8,72
varones;de 16 a 19;Total;1997TIV;8,95
varones;de 16 a 19;Total;1997TIII;9,31
varones;de 16 a 19;Total;1997TII;8,86
varones;de 16 a 19;Total;1997TI;8,71
varones;de 16 a 19;Total;1996TIV;8,97
varones;de 16 a 19;Total;1996TIII;8,74
varones;de 16 a 19;Total;1996TII;8,38
varones;de 16 a 19;Total;1996TI;7,67
varones;de 16 a 19;agricultura;2001TIV;4,81
varones;de 16 a 19;agricultura;2001TIII;5,72
varones;de 16 a 19;agricultura;2001TII;7,33
varones;de 16 a 19;agricultura;2001TI;8,65
varones;de 16 a 19;agricultura;2000TIV;5,74
varones;de 16 a 19;agricultura;2000TIII;7,62
varones;de 16 a 19;agricultura;2000TII;5,79
varones;de 16 a 19;agricultura;2000TI;6,52
varones;de 16 a 19;agricultura;1999TIV;7,84
varones;de 16 a 19;agricultura;1999TIII;7,21
varones;de 16 a 19;agricultura;1999TII;6,23
varones;de 16 a 19;agricultura;1999TI;6,22
varones;de 16 a 19;agricultura;1998TIV;6,34
varones;de 16 a 19;agricultura;1998TIII;7,05
varones;de 16 a 19;agricultura;1998TII;6,23
varones;de 16 a 19;agricultura;1998TI;5,22
varones;de 16 a 19;agricultura;1997TIV;6,87
varones;de 16 a 19;agricultura;1997TIII;6,83
varones;de 16 a 19;agricultura;1997TII;5,29
varones;de 16 a 19;agricultura;1997TI;5,09
varones;de 16 a 19;agricultura;1996TIV;6,47
varones;de 16 a 19;agricultura;1996TIII;6,01
varones;de 16 a 19;agricultura;1996TII;4,82
varones;de 16 a 19;agricultura;1996TI;4,81
varones;de 16 a 19;industria;2001TIV;8,04
varones;de 16 a 19;industria;2001TIII;8,92
varones;de 16 a 19;industria;2001TII;5,60
varones;de 16 a 19;industria;2001TI;7,05
varones;de 16 a 19;industria;2000TIV;8,43
varones;de 16 a 19;industria;2000TIII;8,83
varones;de 16 a 19;industria;2000TII;6,15
varones;de 16 a 19;industria;2000TI;8,75
varones;de 16 a 19;industria;1999TIV;9,83
varones;de 16 a 19;industria;1999TIII;6,48
varones;de 16 a 19;industria;1999TII;7,21
varones;de 16 a 19;industria;1999TI;6,34
varones;de 16 a 19;industria;1998TIV;6,08
varones;de 16 a 19;industria;1998TIII;5,45
varones;de 16 a 19;industria;1998TII;6,84
varones;de 16 a 19;industria;1998TI;7,17
varones;de 16 a 19;industria;1997TIV;6,13
varones;de 16 a 19;industria;1997TIII;6,86
varones;de 16 a 19;industria;1997TII;5,77
varones;de 16 a 19;industria;1997TI;6,82
varones;de 16 a 19;industria;1996TIV;6,11
varones;de 16 a 19;industria;1996TIII;6,50
varones;de 16 a 19;industria;1996TII;6,91
varones;de 16 a 19;industria;1996TI;5,15
varones;de 16 a 19;construcción;2001TIV;7,69
varones;de 16 a 19;construcción;2001TIII;5,95
varones;de 16 a 19;construcción;2001TII;5,95
varones;de 16 a 19;construcción;2001TI;4,75
varones;de 16 a 19;construcción;2000TIV;5,56
varones;de 16 a 19;construcción;2000TIII;5,71
varones;de 16 a 19;construcción;2000TII;6,35
varones;de 16 a 19;construcción;2000TI;4,56
varones;de 16 a 19;construcción;1999TIV;4,42
varones;de 16 a 19;construcción;1999TIII;5,59
varones;de 16 a 19;construcción;1999TII;5,22
varones;de 16 a 19;construcción;1999TI;5,32
varones;de 16 a 19;construcción;1998TIV;5,75
varones;de 16 a 19;construcción;1998TIII;3,35
varones;de 16 a 19;construcción;1998TII;4,02
varones;de 16 a 19;construcción;1998TI;4,01
varones;de 16 a 19;construcción;1997TIV;3,50
varones;de 16 a 19;construcción;1997TIII;3,18
varones;de 16 a 19;construcción;1997TII;3,40
varones;de 16 a 19;construcción;1997TI;3,12
varones;de 16 a 19;construcción;1996TIV;2,73
varones;de 16 a 19;construcción;1996TIII;2,55
varones;de 16 a 19;construcción;1996TII;3,25
varones;de 16 a 19;construcción;1996TI;2,98
varones;de 16 a 19;servicios;2001TIV;5,79
varones;de 16 a 19;servicios;2001TIII;6,67
varones;de 16 a 19;servicios;2001TII;7,36
varones;de 16 a 19;servicios;2001TI;7,68
varones;de 16 a 19;servicios;2000TIV;6,49
varones;de 16 a 19;servicios;2000TIII;5,67
varones;de 16 a 19;servicios;2000TII;4,09
varones;de 16 a 19;servicios;2000TI;6,04
varones;de 16 a 19;servicios;1999TIV;5,96
varones;de 16 a 19;servicios;1999TIII;6,39
varones;de 16 a 19;servicios;1999TII;5,63
varones;de 16 a 19;servicios;1999TI;5,99
varones;de 16 a 19;servicios;1998TIV;5,24
varones;de 16 a 19;servicios;1998TIII;5,62
varones;de 16 a 19;servicios;1998TII;3,79
varones;de 16 a 19;servicios;1998TI;5,06
varones;de 16 a 19;servicios;1997TIV;4,97
varones;de 16 a 19;servicios;1997TIII;4,60
varones;de 16 a 19;servicios;1997TII;5,76
varones;de 16 a 19;servicios;1997TI;5,72
varones;de 16 a 19;servicios;1996TIV;5,89
varones;de 16 a 19;servicios;1996TIII;5,30
varones;de 16 a 19;servicios;1996TII;5,51
varones;de 16 a 19;servicios;1996TI;4,87
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TIV;16,64
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TIII;20,62
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TII;18,42
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TI;14,89
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TIV;14,21
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TIII;17,67
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TII;17,09
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TI;14,63
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TIV;14,68
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TIII;14,69
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TII;15,25
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TI;15,05
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TIV;15,61
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TIII;16,49
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TII;16,25
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TI;15,64
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TIV;16,27
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TIII;17,12
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TII;16,26
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TI;15,69
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TIV;16,70
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TIII;16,05
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TII;15,18
varones;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TI;14,47
varones;de 20 a 24;Total;2001TIV;18,91
varones;de 20 a 24;Total;2001TIII;19,18
varones;de 20 a 24;Total;2001TII;18,56
varones;de 20 a 24;Total;2001TI;18,37
varones;de 20 a 24;Total;2000TIV;19,49
varones;de 20 a 24;Total;2000TIII;19,66
varones;de 20 a 24;Total;2000TII;17,28
varones;de 20 a 24;Total;2000TI;17,86
varones;de 20 a 24;Total;1999TIV;18,23
varones;de 20 a 24;Total;1999TIII;19,01
varones;de 20 a 24;Total;1999TII;18,74
varones;de 20 a 24;Total;1999TI;19,19
varones;de 20 a 24;Total;1998TIV;18,88
varones;de 20 a 24;Total;1998TIII;19,99
varones;de 20 a 24;Total;1998TII;19,50
varones;de 20 a 24;Total;1998TI;19,28
varones;de 20 a 24;Total;1997TIV;18,81
varones;de 20 a 24;Total;1997TIII;19,15
varones;de 20 a 24;Total;1997TII;19,02
varones;de 20 a 24;Total;1997TI;19,69
varones;de 20 a 24;Total;1996TIV;19,91
varones;de 20 a 24;Total;1996TIII;20,47
varones;de 20 a 24;Total;1996TII;20,05
varones;de 20 a 24;Total;1996TI;20,85
varones;de 20 a 24;agricultura;2001TIV;18,62
varones;de 20 a 24;agricultura;2001TIII;13,43
varones;de 20 a 24;agricultura;2001TII;12,54
varones;de 20 a 24;agricultura;2001TI;9,94
varones;de 20 a 24;agricultura;2000TIV;12,27
varones;de 20 a 24;agricultura;2000TIII;12,68
varones;de 20 a 24;agricultura;2000TII;13,10
varones;de 20 a 24;agricultura;2000TI;13,84
varones;de 20 a 24;agricultura;1999TIV;17,84
varones;de 20 a 24;agricultura;1999TIII;14,65
varones;de 20 a 24;agricultura;1999TII;13,18
varones;de 20 a 24;agricultura;1999TI;13,82
varones;de 20 a 24;agricultura;1998TIV;13,94
varones;de 20 a 24;agricultura;1998TIII;14,39
varones;de 20 a 24;agricultura;1998TII;13,79
varones;de 20 a 24;agricultura;1998TI;14,94
varones;de 20 a 24;agricultura;1997TIV;14,54
varones;de 20 a 24;agricultura;1997TIII;15,63
varones;de 20 a 24;agricultura;1997TII;17,26
varones;de 20 a 24;agricultura;1997TI;16,34
varones;de 20 a 24;agricultura;1996TIV;16,46
varones;de 20 a 24;agricultura;1996TIII;15,71
varones;de 20 a 24;agricultura;1996TII;15,86
varones;de 20 a 24;agricultura;1996TI;16,12
varones;de 20 a 24;industria;2001TIV;20,47
varones;de 20 a 24;industria;2001TIII;22,50
varones;de 20 a 24;industria;2001TII;18,51
varones;de 20 a 24;industria;2001TI;21,23
varones;de 20 a 24;industria;2000TIV;20,99
varones;de 20 a 24;industria;2000TIII;19,62
varones;de 20 a 24;industria;2000TII;19,22
varones;de 20 a 24;industria;2000TI;21,13
varones;de 20 a 24;industria;1999TIV;19,12
varones;de 20 a 24;industria;1999TIII;18,60
varones;de 20 a 24;industria;1999TII;18,39
varones;de 20 a 24;industria;1999TI;18,85
varones;de 20 a 24;industria;1998TIV;17,43
varones;de 20 a 24;industria;1998TIII;18,44
varones;de 20 a 24;industria;1998TII;16,92
varones;de 20 a 24;industria;1998TI;20,76
varones;de 20 a 24;industria;1997TIV;18,70
varones;de 20 a 24;industria;1997TIII;18,10
varones;de 20 a 24;industria;1997TII;18,28
varones;de 20 a 24;industria;1997TI;20,28
varones;de 20 a 24;industria;1996TIV;18,81
varones;de 20 a 24;industria;1996TIII;19,40
varones;de 20 a 24;industria;1996TII;20,61
varones;de 20 a 24;industria;1996TI;21,39
varones;de 20 a 24;construcción;2001TIV;14,86
varones;de 20 a 24;construcción;2001TIII;14,99
varones;de 20 a 24;construcción;2001TII;17,79
varones;de 20 a 24;construcción;2001TI;17,90
varones;de 20 a 24;construcción;2000TIV;17,96
varones;de 20 a 24;construcción;2000TIII;17,19
varones;de 20 a 24;construcción;2000TII;15,93
varones;de 20 a 24;construcción;2000TI;15,05
varones;de 20 a 24;construcción;1999TIV;14,12
varones;de 20 a 24;construcción;1999TIII;15,03
varones;de 20 a 24;construcción;1999TII;16,47
varones;de 20 a 24;construcción;1999TI;14,53
varones;de 20 a 24;construcción;1998TIV;12,66
varones;de 20 a 24;construcción;1998TIII;15,53
varones;de 20 a 24;construcción;1998TII;17,11
varones;de 20 a 24;construcción;1998TI;15,04
varones;de 20 a 24;construcción;1997TIV;13,47
varones;de 20 a 24;construcción;1997TIII;14,68
varones;de 20 a 24;construcción;1997TII;14,47
varones;de 20 a 24;construcción;1997TI;13,43
varones;de 20 a 24;construcción;1996TIV;13,69
varones;de 20 a 24;construcción;1996TIII;14,26
varones;de 20 a 24;construcción;1996TII;13,58
varones;de 20 a 24;construcción;1996TI;15,14
varones;de 20 a 24;servicios;2001TIV;19,91
varones;de 20 a 24;servicios;2001TIII;21,37
varones;de 20 a 24;servicios;2001TII;18,68
varones;de 20 a 24;servicios;2001TI;18,39
varones;de 20 a 24;servicios;2000TIV;18,44
varones;de 20 a 24;servicios;2000TIII;20,84
varones;de 20 a 24;servicios;2000TII;16,11
varones;de 20 a 24;servicios;2000TI;17,11
varones;de 20 a 24;servicios;1999TIV;17,78
varones;de 20 a 24;servicios;1999TIII;16,97
varones;de 20 a 24;servicios;1999TII;17,54
varones;de 20 a 24;servicios;1999TI;17,94
varones;de 20 a 24;servicios;1998TIV;18,04
varones;de 20 a 24;servicios;1998TIII;19,36
varones;de 20 a 24;servicios;1998TII;18,74
varones;de 20 a 24;servicios;1998TI;18,73
varones;de 20 a 24;servicios;1997TIV;18,64
varones;de 20 a 24;servicios;1997TIII;19,48
varones;de 20 a 24;servicios;1997TII;18,09
varones;de 20 a 24;servicios;1997TI;17,96
varones;de 20 a 24;servicios;1996TIV;17,91
varones;de 20 a 24;servicios;1996TIII;19,36
varones;de 20 a 24;servicios;1996TII;18,50
varones;de 20 a 24;servicios;1996TI;19,86
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TIV;20,10
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TIII;20,51
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TII;21,88
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TI;21,07
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TIV;23,91
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TIII;22,85
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TII;19,91
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TI;20,24
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TIV;20,48
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TIII;24,07
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TII;22,82
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TI;24,27
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TIV;24,23
varones;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TIII;24,49
